id_comment,comment,author,like_count,time,video_id
Ugys7A3owwisrc_Qm5N4AaABAg,Ayooo habiskan stok uang yg ada😂😂😂😂,@esrinhutapea9111,0,2025-09-12,_3J7dktLIm4
UgzzzegHS3JVJ5bLjXF4AaABAg,Bravo Pak Menteri!!!,@trisnaindah7991,0,2025-09-11,_3J7dktLIm4
UgzOnWDG6liDxpxwJsx4AaABAg,Lahn korupsi baru,@gupronkuproy3061,0,2025-09-11,_3J7dktLIm4
Ugxp2Gk_9cZh--hfyWR4AaABAg,"SEBAR KE RAKYAT, RODA EKONOMI AKAN TERBANG PAK! PEMERINTAH DAN RAKYAT GA PUSING LAGI PAK!",@Tomora2024,0,2025-09-11,_3J7dktLIm4
Ugy9VexFLfguHiQznN94AaABAg,Konyol saya  pinjam bank BRI di persulit bunganya besar BRI su jadi rentenir,@bude_23,0,2025-09-11,_3J7dktLIm4
UgzNlRU0w2ZpxOd21lx4AaABAg,Lucu2an ini mentri klo saya lihat😂,@NalomPropolis,0,2025-09-11,_3J7dktLIm4
UgyrPHbrTj2LfDlC0GZ4AaABAg,"Keren juga ternyata pak Purbaya ini di tanya wartawan di jawab satu satu dengan jelas, dan jawaban dengan apa adanya gak Ngada² kalo dia belum tau, kalo sukses anda pak dengan jabatan Menkeu ini anda akan dapat gelar Cowboys sejati😅😅",@andrysaputra5294,0,2025-09-11,_3J7dktLIm4
UgwPDKkbmGCKiDUUdYZ4AaABAg,"sepertinya agak revolusioner pak menteri ini, memang kelamaan menjabat menkeu sebelumnya jdi stagnan",@Wagiso-us2yn,0,2025-09-11,_3J7dktLIm4
Ugwe_-IGGCKLAu0KChh4AaABAg,Sukses Pk Menteri,@mohrafitandawali1839,0,2025-09-12,_3J7dktLIm4
UgxbGRSIKGvdqKtFh1N4AaABAg,"uang untuk pemda harus tidak boleh efisiensi lagi tahun 2026, karena APBD iyu  yakyat didaerah, jika diefdirnsi pelayanan rrakyat tidak dapat terwujudbitu melanggar konstitusim",@christianybidho,0,2025-09-11,_3J7dktLIm4
UgzExO0JhjjsJevU6mt4AaABAg,Ini Menkeu tipenya emg gini yah jgn dibilang sombong songong apaan emg dia org nya ceplas-ceplos terbuka terlihat dia bekerja keras cerdas pinter dukung dan kawal Menkeu rakyat dukung,@TraxPut,0,2025-09-12,_3J7dktLIm4
Ugx53QnBUuhDWjXSAY14AaABAg,sat set ini menteri,@broim,0,2025-09-11,_3J7dktLIm4
Ugytw4ZksbClQwOVSBZ4AaABAg,"Kebijakan ini ibarat “injeksi vitamin” ke perbankan. Bisa bikin sistem lebih sehat dan ekonomi lebih bertenaga, tapi kalau dosisnya salah bisa menimbulkan efek samping berupa inflasi, pelemahan rupiah, atau kredit macet.",@panglimagamingchannel997,0,2025-09-11,_3J7dktLIm4
UgyAmpfxb2IvpIfvvX94AaABAg,"Menkeu mau suntik 200T ke bank yg berasal dari SAL dan SILPA apa tidak perlu persetujuan DPR,nanti ribut seperti kasus bank century.",@herling9762,0,2025-09-11,_3J7dktLIm4
UgzA8B073P5HjsAxTQV4AaABAg,Orang disuruh kredit luar biasa,@IndonesiaYudikatifWatch,0,2025-09-12,_3J7dktLIm4
Ugy-ZbLECntOuQ0ICo94AaABAg,Judol diberantas pak. Lama lama ekonomi kering pak jika judol dibiarkan terus menarik duit dari masyarakat kelas bawah.,@hendriwang8645,0,2025-09-11,_3J7dktLIm4
Ugx5T3c60k8ns96ergd4AaABAg,Bagus pak dari pada lewat menteri sosial banyak dikorupsi nya Lebih baik lewat perbankan  Lebih jelas dan selektif  Serta dapat dipertanggung jawabkan uangnya  Ekonomi jalan pemerintah dapat pajak daerah rakyat Keren,@UstIdainsuk,0,2025-09-12,_3J7dktLIm4
UgxWT7x77pqw7nZlPbN4AaABAg,"Banknya makin kaya,uang meluber mudah dikorupsi ,dan dilarikan ke luar negeri Masyarakat masih susah saja.",@Juwari-ut8ze,0,2025-09-12,_3J7dktLIm4
UgyBNdAyH1pdxBH7_SN4AaABAg,"Turunin cukai rokok pak, dower ni ngeroko ilegal",,0,2025-09-11,_3J7dktLIm4
UgxHYpWKzk-QGEGtvjh4AaABAg,"Klo berhasil menaikkan ekonomi rakyat , mau sekoboy apapun lu ngomong gw terima pak 😅",@Jalan_Santai1793,0,2025-09-11,_3J7dktLIm4
UgziQPEnQ2DseMF3rk54AaABAg,Indonesia uang y banyak. Kaya. Uang dserap setiap detik oleh negara utk tabungan. Klo kta y krisis ya g mungkin.,@aricentury4237,0,2025-09-23,_3J7dktLIm4
UgzIpW8yqHqyP9Go6f14AaABAg,Mantep saham bank bakal naik,@neograndzonx,0,2025-09-12,_3J7dktLIm4
UgxWIzzCxoCG9gJTuxR4AaABAg,Go big or Go blok. ini tergantung masyarakat kita dan bank nya. ayolah kita semua performance.,@ricosubekti1450,2,2025-09-11,_3J7dktLIm4
UgwEJLTorajUzEembop4AaABAg,(((Uang Saya))),@AhsanMaarif-g3j,0,2025-09-11,_3J7dktLIm4
UgwagXtM36o-v7MML-x4AaABAg,kalau judol gak diberantas tetap rusak ekonomi,@gamer11233,0,2025-09-11,_3J7dktLIm4
UgyrxybmwbPWWZov2yB4AaABAg,"Kredit kata mentri ini,orang mau pinjam KUR 15juta aja setengah mamous😂😂😂😂😂",@esrinhutapea9111,0,2025-09-12,_3J7dktLIm4
UgzhGlOJ7dzgzVq1p794AaABAg,Presenten yg dll salah pake Sri mulyani karna wanita itu boros sukany pengeluaran trs pajak naik trs miris,@SisiLia-yd1kh,0,2025-09-11,_3J7dktLIm4
UgyxjxR6WL6IgIGCAHx4AaABAg,"Jika kredit di permudah, otomatis rakyat mau kredit ke bank. Dgn kredit ke bank ekonomi mulai merangkat. Hanya lewat kredit bank resikonya rada minim dan pasti untung. Uang negara gak hilang",@indienets1369,1,2025-09-11,_3J7dktLIm4
Ugx3OQwbB-SNwl_8X9t4AaABAg,"Saya cuma lihat 1 kelemahan sih, koruptor nya harus segera diberantas 😅 jangan sampe duit 200T ilang separo dimakan tikus",@NagiHikaru-k8j,0,2025-09-12,_3J7dktLIm4
Ugx0V2jQiTRbwskaeRl4AaABAg,pak menteri kelihatan sangat lelah 😔,@albertbert8888,0,2025-09-11,_3J7dktLIm4
UgxIKatoWJtpwxEpQwh4AaABAg,"Wkwkwk tp gw akuin mayan si pak menkeu ini, walaupun gayany agak gmn gitu",@chipinochapa,0,2025-09-11,_3J7dktLIm4
UgyUy5-JWOd2isWIDPZ4AaABAg,Awas dipake judi online oleh BANK 😂,@aziseka,8,2025-09-11,_3J7dktLIm4
UgwMI2zsblE3suGDbKR4AaABAg,"Satu lagi pak menkeu, buat kebijakan pemulihan data blacklist, hapus aturan nya kalau bisa, memang hight risk tapi itu tugas pegawai bank",@newsfunkidsportupdate5204,0,2025-09-12,_3J7dktLIm4
UgzlcnGVv861rguzMPh4AaABAg,"Menkeu yg sok pintar dan sombong, belum kerja ngomong nya sudah ngalor ngidul",@sunariyadinardi1929,1,2025-09-11,_3J7dktLIm4
Ugy5lmNE4HPzItCha9B4AaABAg,"Emang bisa dipercaya bgtu saja bhw semua akan brjln mulus?  Apakah bisa dijamin bhw kucuran dana tsb tepat guna/sasaran?  Jgn2 bocorrrrrr entah kemana, trmsuk ke bos2 siluman😀😀😀",@dermawanmanik275,0,2025-09-12,_3J7dktLIm4
UgyUxAQ4bcwX_lMIqfl4AaABAg,"Pak maaf ya gue ngehujat bapak 2 hari terakhir. Bismillah pak, jangan omon2 ya pak, bapak harapan kami 😭",@haifamayang3719,0,2025-09-11,_3J7dktLIm4
Ugyvkeu9qLPwP_7QG_B4AaABAg,"Utang byr dulu,mengentaskan kemiskinan,pajak rakyat dipakai buat bantu bank,konyol,knp TDK bantu UMKM",@rispeaksolusi,0,2025-09-11,_3J7dktLIm4
UgzgtDciekWwXgyc23R4AaABAg,"Pak Mentri punya Bank gk? Klo punya Bank,,, berarti  nyuntik Banknya sendiri😂😂 Inyong gk ""mudeng"" Moga Amanah rakyat semua unsur sejahtera  Aamiin",@mistowsb,0,2025-09-11,_3J7dktLIm4
UgwCiw9fGiU1etM5QtZ4AaABAg,Biasanya Mentri gini d musuhi pejabat 😂😂😂 bahkan DPR 😂😂 hati2 pak nanti pasti akan ada demo2 yg menamakan rakyat,@heriahmad141,2,2025-09-11,_3J7dktLIm4
Ugwl51feiXzRTpxZy254AaABAg,"Mentri keuangan ,tolong di periksa orgny sudah gila😀😀😀",@AlfinMahulette-u2r,0,2025-09-11,_3J7dktLIm4
Ugzw29TWh9-sPYRBca14AaABAg,Yg penting banknya tanggung jawab p menkeu g curang,@Rinawati-c7i,0,2025-09-12,_3J7dktLIm4
Ugy1MxcsG27vmNHueLd4AaABAg,"hapus kebijakan efisiensi pak menteri!! blokir dana yang ada buka semua, kementerian bumn tersiksa kebijakan efisiensi ini.",@fay8116,0,2025-09-11,_3J7dktLIm4
Ugzy2AEKn2l3RMTrYRF4AaABAg,"I like him. Just inject the fuel, set some basic/core rules kayak ga boleh masuk sbn lagi, jadi terpaksa salurin kredit. Let the market decide & distribute wealth as it will. Kebanyakan intervensi pemerintah bikin rakyat dan swasta manja, ga dinamis, monoton, minim inovasi jadinya lemah. Laissez-faire",@riennor1682,0,2025-09-11,_3J7dktLIm4
UgwWbcNW4m9jOtF3r_54AaABAg,Ok kayaknya ini Mentri.,@dbsmgvdbsmgvracing7184,0,2025-09-12,_3J7dktLIm4
Ugx_o7NqWG4N1zzNJ6J4AaABAg,"Menurut saya yang terjadi adalah daya beli yg kurang,klo bank dipaksa nyalurin kredit,yg ada adalah kredit macet,",@KristianPurba-s8n,0,2025-09-11,_3J7dktLIm4
Ugwk_4I-YUw-EOTwetR4AaABAg,Dana mendap di BI apakah benar sumbernya 😅😅😅 apakah hanya akal-akalan untuk bisa printing money😅😅😅😅 kalo iya bahaya bisa bisa inflasi,@TauDiri-b9z,0,2025-09-13,_3J7dktLIm4
UgxN_YcTkMVl6TvFvq94AaABAg,"Sekalian pak brantas pinjol ilegal dan legal, yg bunganya mencekik nasabah bukan membantu perekonomian rakyat malah membuat rakyat semakin hancur yg akhrinya bundir",@rovybarapa895,0,2025-09-12,_3J7dktLIm4
Ugyoya_R4ziLL__8t0d4AaABAg,Hati hati loe nanti dikorupsi sama kepala cabang krn Bandit2 perbankan lewat pinjaman fiktif,@muhamadamin5892,0,2025-09-11,_3J7dktLIm4
UgzFGd8K969LN5cqxll4AaABAg,"200 T itu kecil,negara luar ribuan T gelontor ke perbangkan masih stagnan,jika dunia masih semuanya belum stabil .kredit macet iya.",@henkusuma2898,0,2025-09-12,_3J7dktLIm4
UgyfRmo14VV7MUGGDp94AaABAg,Kasih kesempatan Menteri Keuangan baru bekerja.  Emang mau sampai kapan di peras terus menerus sama Sri Mulyani???,@PackMeals,0,2025-09-11,_3J7dktLIm4
UgzgmwUgOfUBm0zaEuZ4AaABAg,"Kalau uang ditarok di bank hanya yg punya harta/agunan yg dapat  pinjaman dari bank artinya yg kaya makin kaya, yg miskin tetap miskin karena  orang miskin terutama yg di pedesaan tidak punya agunan utk mengajukan pinjaman walau hanya butuh 10jt, maka dari itu saya berharap kalau tujuan Pemerintah untuk memajukan Ekonomi dan sekaligus mengurangi angka kemiskinan di Indonesia, saya mengusulkan uang 200 T itu, langsung disalurkan/dipinjamkan  dengan bunga Kecil, 10jt/5jt per kepala keluarga  terutama di masyarakat pedesaan",@HalasanSianipar,0,2025-09-24,_3J7dktLIm4
UgzW1ZvxDc7uaIu76514AaABAg,"PAK WO, Rakyat itu 70% Usaha ONLINE,  POS Bikin JUAL BELI ONLINE   LALU GRATIS ONGKIR ITU DAH CUKUP BANTU EKONOMI RAKYAT UMKM Dan PT PAJAK Cukup 4% Buat Bayar Kariyawan",@umam-b7t,1,2025-09-11,_3J7dktLIm4
Ugyyzo--gvzl8shcc194AaABAg,"Bank HIMBARA amanah, jgn ada kongkalingkong. Rakyat sdh cukup menderita niih. KERJA JUJUR SAJA WAHAI PEJABAT NKRI.",@MursidinIdin-s1r,0,2025-09-12,_3J7dktLIm4
Ugw9xIiE4-P9BHuBtjB4AaABAg,"bginilah punya pemimpin otak feodal. modal APBN di dapat dari pajak, dari pajak di olah jdi hutang kepada rakyat. rakyat di suruh bayar pajak lalu di cekoki hutang untuk mendapat kan bunga.  coba uang pajak di gunakan untuk  setidaknya menjadi modal mengelola sumber daya alam supaya menjadi komoditas   yg memiliki nilai jual tinggi, itu lbh mensejtrahkan rakyat. bukan punya otak rentenir darat.   BUKAN MODAL DRI RAKYAT UNTUK DI HUTANGI KE RAKYAT, HASIL BUNGA NYA DI NIKMATI PEJABAT.",@wangba66,0,2025-09-11,_3J7dktLIm4
UgwTVajAW05TM0KCFR14AaABAg,"SUNTIK DANA KE BANK. PERTANYAANNYA APAKAH DANA BANK SAAT INI KERING???? FAKTANYA DANA BANK MALAH OVER DAN DI LARIKAN KE OBLIGASI, KARENA SAAT INI BNYAK KREDITUR TAKU MENARIK UANG KE BANK, KARENA KEADAAN LAGI LOYO.  JADI PERTANYAANNYA APAKAH BENAR2  AKAN MENARIK PARA KREDITUR UMKM ATAU KREDITUR PENGUSAHA BESAR YANG AKAN TERANCAM COLLAPS?",@wangba66,0,2025-09-11,_3J7dktLIm4
UgyaEmtkfsG5kgTyLxZ4AaABAg,"Belum keren kalau belum ada pemutihan bi cheking,,kebijakan bodoh mana bisa d serap itu uang",@NentiNurbaya,0,2025-10-26,_3J7dktLIm4
Ugzvop0nX889jrLlE-14AaABAg,"Jangan bingung nyalurin duit sebanyak itu, lepasin aja ke driver gojek/grab/maxim untuk beli mobil dan motor listrik. Lumayan, nambahin penghasilan mereka karena hemat.  Industri mobil dan motor listrik berdenyut, sebaran duit nya juga bisa secara nasional",@arpedcoid2686,0,2025-09-14,_3J7dktLIm4
UgyMX-cYz44Qlfxmj4F4AaABAg,"Sisanya tinggal pemimpin di bank BUMN ini, jangan beli SUN dan jangan jadikan kredit ke konsumsi. Buat UMKM ok tapi lebih bagus buat swasta atau startup yg berpotensi. Pertanyaannya pasti ada alasan kenapa bu SM memutuskan untuk duit nganggur di BI selama ini, itu yg wartawan perlu tanya juga gak sih? Apakah mau jaga likuiditas negara atau mau jaga nilai tukar rupiah kah?",@vincentlius1569,0,2025-09-12,_3J7dktLIm4
Ugx1c4Bwd_eZC7ocTnB4AaABAg,"Trus utang luar negeri yg bunganya 1300 trilyun harus bayar thn ini, bayarnya pake apa ?",@YoPreme,0,2025-09-11,_3J7dktLIm4
UgzDfm6ZqIN6rlUtPTZ4AaABAg,"Apa duit DANANTARA sudah habis, sehingga bank bank yang bergabung di DANANTARA harus disuntik modal dari Bank Sentral,",@Sanjaya71-x3t,0,2025-09-11,_3J7dktLIm4
UgxWOQmW-PGINzadiTV4AaABAg,"ya uang 200T harus tepat sasaran juga Bukan di gunakan oleh perusahaan yang tidak membutuhkan malah ikut memakai  tetapi juga bukan pula untuk Perusahaan  tidak produktif yang kemudian sulit untuk mengembalikan dana tersebut, Intinya Seharusnya Pak Purbaya jangan Melepas begitu saja 200T dan menyerahkan sepenuhnya ke Bank-bank, dia mengatakan Biar nanti TERSERAH bank mau di gunakan untuk apa dan di berikan ke siapa. seharusnya Menkeu  juga tetap harus memantau uang tersebut di gunakan untuk apa dan digunakan oleh siapa,  Uang tersebut harus tepat sasaran kepada para Pengusaha Kecil dan menengah yang produktif, para petani para nelayan para pedagang. di  khawatirkan uang tersebut malah di gunakan oleh pihak yang justru membuat Uang Tersebut Tidak beredar di masyarakat.",@cacu.8aes,1,2025-09-11,_3J7dktLIm4
UgyW2UZEqN7VHw5hoCh4AaABAg,Hapus Pinjol Judol Pak,@CineRevid,0,2025-09-11,_3J7dktLIm4
UgwpnxKU2vD2VylRewZ4AaABAg,2:34 punya uang 440trilyun kok gak mampu beli sisir sih pak😅😅😅,@indr4nesia,4,2025-09-11,_3J7dktLIm4
UgzO0gUPOtpDEoyBlnp4AaABAg,"Pak menteri dikasih pertanyaan tentang uang triliiunan mah cepet, tapi pak menteri pasti bingung kalo ditanya gimana caranya ngatur gaji saya yg di bawah UMR biar cukup satu bulan 😂😂😂  Semoga ekonomi kita semua semakin membaik, yang gamau ekonomi membaik cm orang yg pengen nunjukin bahwa rezim ini ancur, nanti jangan pilih yg ini lg. Entar pas mereka ke pilih, lawannya yg kalah nyerangnya gitu lg. Gitu aja terus, udah kebaca😂",@ghoypamungkas_,0,2025-09-11,_3J7dktLIm4
UgyplH_NuXaASMixWul4AaABAg,Ujung2nya pasti akan byk kredit fiktif dan korup gila2an 😊,@kentony2759,0,2025-09-11,_3J7dktLIm4
UgxT0Ox8XYNOWYzoldt4AaABAg,"PAK MENKEUUUU TOLONGGGGG EKONOMI INDOOOOOO ,,, LOVE LOVE ❤❤❤",@lukmantoro120,0,2025-09-11,_3J7dktLIm4
Ugztsx0uA1YWSejg6mh4AaABAg,Bismillah..bawalah perubahan bagi Rakyat Pak Menteri...semoga amanah dan tiap langkah yg diambil   diridhoi Allah..aamiin,@TutikFamily-g7c,50,2025-09-12,tOUgdSNKHkA
Ugz20b9ptZTCzt3DWnZ4AaABAg,Baru kali ini lega denger Menkeu ga ngomong pajak pajak pajak..😅😅,@rizkimhd7791,13,2025-09-12,tOUgdSNKHkA
UgwHXVta8KfdVbeHlLd4AaABAg,"Menteri gini asik juga, investor senang semoga ekonomi meroket lagi 🔥",@jalmisunda01,27,2025-09-12,tOUgdSNKHkA
Ugxxbgaa-2USK5bAvHp4AaABAg,"gue suka gaya loe pak menkue, ini baru gebrakan   insya ALLAH sektor riil di arus menengah kebawah bisa bergerak  tinggal di kementrian BUMN dan dan antara, agar proses kredit tidak sulit dan mempermudah calon debitut dibuktikan  dengan usaha yang sudah berjalan atau akan berjalan",@kimieantoriabdilah6705,38,2025-09-12,tOUgdSNKHkA
Ugz7JdttE7Rdt2wNcTB4AaABAg,"Purbaya orang nya optimis n yakin bisa bismillah, ini baru permulaan, tiap hari dikejar wartawan jd media darling tiap hari",@andilesprivat6338,16,2025-09-12,tOUgdSNKHkA
UgxVzAlLrVuJ_dVP3ZF4AaABAg,"Gue suka gaya lu pak,meningkatkan kredit,mencari keuntungan sebanyak banyaknya,cerdas pak...",@andikafrawitama,14,2025-09-12,tOUgdSNKHkA
UgwfdpR6XBgJCvZUMUF4AaABAg,"Semoga ekonomi membaik,harga sembako terjangkau untuk semua masyarakat",@kucingduawarna3203,11,2025-09-12,tOUgdSNKHkA
Ugzh5kB6A9d_UWTN-iZ4AaABAg,"Selamat, selamat bekerja bapak❤",@singakur8224,10,2025-09-12,tOUgdSNKHkA
UgxuqWcyiKiTDoS6GdB4AaABAg,"Ini benar-benar Gebrakan nya Luar biasa,Ayooo Bergerak Haqqul yakin Lilahitaala insyaallah EKONOMI INDONESIA BANGKIT BERGERAK BERSAMA",@Frans2025-k6c,12,2025-09-12,tOUgdSNKHkA
UgyJwNuwcfnSxD3an-54AaABAg,"Saya dukung orng ini. Ybs blak blakn Krena ybs tau riwayat ekonomi saat ini, tau pemain2, pendosa2. Kasih kesempatan. Smga anda Slmt, Sukses membawa Indonesia Emas. Salam Takzim utk Pak Purbaya.",@Arif-c2i2g,32,2025-09-12,tOUgdSNKHkA
UgwvjcqUcPULoOVZJYl4AaABAg,"gila sih, cara pak mentri , membuat mereka untuk berfikir mengerakkan ekonomi dari dana itu",@tamharnaid,7,2025-09-12,tOUgdSNKHkA
Ugw-6FLcy4j73v72rJt4AaABAg,luar biasa...gerak cepat perbaiki ekonomi Indonesia,@ZarifOji313,7,2025-09-12,tOUgdSNKHkA
UgxFZ-5HUKYA9Rf33Qd4AaABAg,Terbuka sekali bapak ini mantappp,@kreatifkotaofficial2305,6,2025-09-12,tOUgdSNKHkA
UgworHofpHzovbop6kV4AaABAg,Keren penjelasannya. Ketika ditanya kenapa bsi ikut? Karna bsi punya akses ke Aceh. Supaya uang nya sampai ke Aceh,@nurulchannel3731,38,2025-09-12,tOUgdSNKHkA
Ugy8EQuJvhf0EPdx3kB4AaABAg,"Gue saksi saat jaman SBY pakai strategi ini, ekonomi cepat bergerak naik.. bisnis gue jalan deh...",@WawanRusmana-l7v,28,2025-09-12,tOUgdSNKHkA
UgxUMtrCkxdAKzWk1oV4AaABAg,"Masyaallah baru dilantik langsung buat terobosan, bravo pak presiden, Mudahkan lah langkah beliau dan bangsa kami ya Allah,",@IfandaJauhari84,20,2025-09-12,tOUgdSNKHkA
Ugys7s18c0okw9fRRj94AaABAg,Mantaaapp Pak Mentri...semoga berjalan Lancar dan Amanah.🤲👍👍,@bundakhansa4440,5,2025-09-12,tOUgdSNKHkA
UgyX1NuO44LQoT5sjNt4AaABAg,Saya suka kecerdasan menteri ini 😊,@wizroup3376,14,2025-09-12,tOUgdSNKHkA
UgwjG3qQmDHK6MrztGB4AaABAg,Mantap kali Mentri ini,@JackDaniels5544,6,2025-09-12,tOUgdSNKHkA
UgzSXzZgGazounzoy5p4AaABAg,"senang banget dengarnya, biar Bank nya pusing pak, bukan pusing gak punya uang tapi karna uang yang banyak. semoga semua Bank ini bisa menjadi perpanjangan pemerintah yang efektif untuk menggerakkan ekonomi",@game_bagus,10,2025-09-12,tOUgdSNKHkA
UgxS2eQ95PXCmxRNwVd4AaABAg,"""Bank nya pusing ""😂 bapak optimis dan memberi semangat baru semoga program bapak berjalan sukses dan selalu dilancarkan pak menteri purbaya...💪",@rantitamirandi85,2,2025-09-12,tOUgdSNKHkA
UgwBg_oOUKwKjmYTS6J4AaABAg,Penjelasan nya mudah di mengerti tdk berbelit Simple lugas dan tegas!,@MUKIDIMR,27,2025-09-12,tOUgdSNKHkA
Ugx2n5o1ZS3cQUEOpfp4AaABAg,Pejabat bank  klau  tdk membantu negara   ada yg menyalahgunakan   korup  gantung🤣🤣,@muajahidinbjm7853,5,2025-09-12,tOUgdSNKHkA
Ugz-pPdEqYWuPxxgnMZ4AaABAg,"0:22 ini baru Menkeu, taro uang di bank agar di akses oleh masyarakat yang mau meminjam untuk usaha, bukan keruk uang rakyat melalui pajak doank",@rizkimhd7791,4,2025-09-12,tOUgdSNKHkA
UgyoR3I-yvN4eXir2D54AaABAg,"Baru kali ini gue ngerti tentang makro ekonomi di indonesia , penjelasan nya mudah dipahami , mantappp pak purbaya lanjut terus 🔥",@gentlegrowthh,0,2025-09-12,tOUgdSNKHkA
UgwRF-eXuXnl-2x6bbZ4AaABAg,Yu kita ke bank ikut keredit  mumpung lagi banyak uang nih 😂😂😂🙏🙏,@begudsani7071,1,2025-09-12,tOUgdSNKHkA
Ugz9n6KpueIeJTt1p8d4AaABAg,Akhirnya ada ide2 baru dri menteri yg baru. Semoga berhasil pak,@indrawijaya-x7o,0,2025-09-12,tOUgdSNKHkA
UgwzbtHWudfQDzgDc5h4AaABAg,Bismillah kita rakyat harus mendukung ..sama memperbaiki,@alenna9717,0,2025-09-13,tOUgdSNKHkA
UgzS_wYn9Q01nPv_AP94AaABAg,Mestinya ditanya bgmn pengawasannya biar gak kaya BLBI kmrn...,@adralia23,1,2025-09-12,tOUgdSNKHkA
UgwxFmOm7jf_Zh-bRSV4AaABAg,"Kelas nih yg d butuh kan, investor akan berdatangan nih, n pengusaha bisa lakukan peminjaman n sektor ekonomi perhalan akn membaik👍",@astochannel1337,0,2025-09-12,tOUgdSNKHkA
UgwmLzgbtt4q3Z8jlW14AaABAg,"Jujur saya suka gaya Menteri Keuangan kaya gini penuh optimis, simple, pasti dan tidak neko2. Alhamdulillah terima ksh pak Prabowo telah memilih orang2 baik dan mau mengganti para menteri2 yg tidak kompeten.",@IdeJalan,10,2025-09-12,tOUgdSNKHkA
Ugz_irFTtWYlZ0BjqcF4AaABAg,Semoga cepat tumbuh ekonomi Indonesia,@Muhammadun-zs6hr,0,2025-09-12,tOUgdSNKHkA
UgzOL8H4Jimz82TORUZ4AaABAg,insyaallah siap pak kenapa insya Allah segera laksanakan kerjakan wow amazing pak menteri tegas sekali intruksi nya,@RickyMahesa1702,0,2025-09-12,tOUgdSNKHkA
UgyR3LJOCprhpskhCDh4AaABAg,Trimakasih bu Sri. Atas hutang 6000 triliun nya ❤,@Kakak_Revan,11,2025-09-12,tOUgdSNKHkA
Ugy6nAQA6Xwss4TcB_d4AaABAg,Mantap pak,@jonesp113,0,2025-09-12,tOUgdSNKHkA
UgwtoNnCy3MdwUTioid4AaABAg,"Rakyat bersatu.padu ayo mendukung pemerintah yg positif biar rakyat maju negri maju .rakyat sejahtera..pemerintah yg adil dan bijaksana u bangsa dan negara🙏smgt negriku .gebrakn yg luar biasa...semoga benar"" amanah buat pak Mentri sehat selalu demi kemajuan bersma🙏",@noncemeilan953,0,2025-09-16,tOUgdSNKHkA
Ugyo5i2_39RF1JqLen94AaABAg,Para direksi Bank akan berpesta pora nih.,@micindunia4241,1,2025-09-13,tOUgdSNKHkA
Ugy0UE-rrNApMo5S2Ud4AaABAg,"Sy ma ngajuin pinjeman donk pak..., tp ga pny sertifikat untuk di gadaikan",@adisetiadi3673,1,2025-09-12,tOUgdSNKHkA
UgyOW90GK6JpFMWePc54AaABAg,TRIMKSIH...PAK  PURBAYA...CERDHAS...HEBATTT....,@obengstuk3777,0,2025-09-12,tOUgdSNKHkA
Ugx-dvhtqwCHMeu3o_14AaABAg,"Semoga dana yg masuk ke bank2 amanah,tidak macet dan ada manfaatnya tuk rakyat amin🤲🏻",@Desta256,0,2025-09-12,tOUgdSNKHkA
Ugyab_K1VPMES0-Y1XZ4AaABAg,"Saya ikut pinjam pak, buat beli Nmax aj, insyaallah angsuran lancar. Ambil di leasing bunganya besar",@Rio06-d2m,1,2025-09-12,tOUgdSNKHkA
UgzOHiIp4p3vFNgk3EF4AaABAg,Gas pak Mentri semoga segera terasa perubahan,@2PlatBE,0,2025-09-12,tOUgdSNKHkA
UgxND27f2RHUUxwNh9h4AaABAg,Susah juga pak.. Rakyat Indonesia sekarang banyak yg kena BI checking jadi GK bisa minjam juga.. Kl minjam di bank..borohan juga GK ada...,@Susan-Sry4,1,2025-09-12,tOUgdSNKHkA
Ugx4t0uV4Z3WSjTQyzN4AaABAg,Mudah²an amanah.rakyat Aceh juga akan meningkatkan pembangunan disana,@eagle221170,0,2025-09-12,tOUgdSNKHkA
UgyeqkKUlyVzssqhMHJ4AaABAg,*apakah dengan menteri keuangan Indonesia yg baru Indonesia semakin makmur kita lihat nanti* ❤❤❤,@icanchandrachannel,1,2025-09-13,tOUgdSNKHkA
UgzfTxUB91uSW4t1sSd4AaABAg,"Baru kali ini sy respect sama menteri, semoga lancar terobosannya ini insyaallah.",@fikirseluruhalamfikirselur3563,0,2025-09-13,tOUgdSNKHkA
Ugx3s87Ue5jFkRvd1Xp4AaABAg,Pemaaennnn emang Pak Menkeu kita ini🤠❤️‍🔥,@muhamadadhitiasutanto2331,0,2025-09-12,tOUgdSNKHkA
UgwHGUORmNDgsablHil4AaABAg,hati-hati menggunakan uang negara pak...,@luthfilanam7626,1,2025-09-12,tOUgdSNKHkA
UgwiaggbRCSrGN3N3R94AaABAg,"Mulai bagus pemerintah saat ini , transparansi",@sutijohandra8670,0,2025-09-12,tOUgdSNKHkA
UgygdwiVrWNA-udV3bZ4AaABAg,ekonomi gerak🎉,@daudandi2221,0,2025-09-12,tOUgdSNKHkA
UgwhGO2hydgrRJCQpKV4AaABAg,Awas pa hati hati banyak GARONG,@KusnadiLaela,1,2025-09-12,tOUgdSNKHkA
UgzoYCfSR3ynMzKo7oV4AaABAg,"dana disimpan sebanyak 200 T di BI, pantasan sempat efisiensi anggaran",@HanUnited,0,2025-09-12,tOUgdSNKHkA
